abs,adaptive_cruise_control,age_when_licensed,airbags,anti_theft_dsc_ind,assignedlossespd3yrs_cg,auto_parking,blind_spot,body_style_transition,brake_assist,camera,cargo_length,class_curr,co2_emissions,convertible_indicator,convictioncountmajor3yrs_cg,convictioncountminor3yrs_cg,convictioncriminal3yrs,credit_consent,credit_score,credit_score_avg,cross_traffic,curb_weight,datasource,deductible_amount_m,diploma_above_bachelor,diploma_bachelor,diploma_college,diploma_high_school,diploma_no,diploma_trades,diploma_univ_certificate,drive_train,driver_count,driver_monitor,driverage_m,drv_training_ind,engine_availability,engine_configuration,engine_cylinder,engine_displacement,engine_forced_induction,engine_fuel,engine_supplemental,er_enrolledind_cg,exposure,fsa_m,fuel_cons_city_l_per_100k,fuel_cons_comb_l_per_100k,fuel_cons_comb_mpg,fuel_cons_hwy_l_per_100k,fuel_cons_model_sim_score,full_cov_ind,garagedpostalcode_cg,gender,grad_lic_dsc_ind,headlight,hill_start,homeowner_flag,homeowner_ratio,horsepower,household_income,hybrid_veh_dsc_ind,lane_assist,large_city_ind,limit_amount_m,marital_status,mitigation_all_speed,mitigation_low_speed,mover_ratio,multi_prod_dsc_ind,multi_veh_dsc_ind,nsf_flag,occupation_arts,occupation_business,occupation_edu_gov,occupation_health,occupation_management,occupation_other,occupation_science,occupation_service,occupation_trades,oo_ind,perimeter_detection,pol_op_cnt,pol_veh_cnt,preferredclientrating_cg,price,programmable_key,region_curr,retiree_dsc_ind,rolling_year_m,size_code,stability_control,suspensioncount_cg,tenant_flag,terr_curr,theft_deterrent_system,timelicensed_cg,traction_control,traffic_jam_assist,unemployed_rate,urban_rural_curr,use,veh_acq_type,veh_age_when_pur,veh_gtr_op_dsc_ind,veh_own_yrs,vehicleage_m,vehiclecode_cg_4,vrg_actual,wheelbase,yearsclaimsfree_m,incurred_loss_m,claim_count_new
4,0,17,5,N,0,0,0,4D,2,0,0,25,231,0,0,1,0,Y,3000,728.5,0,1455,PMSC,0,0.1158318155,0.1158318155,0.1885911698,0.5479651707,0.1335313926,0.0645385211,0,1,1,0,19,Y,STD,L,4,2300,"",G,0,0,"10,001 to 20,000 kms",N8Y,11.5,10.05,28,8.25,320,1,N8Y2H7,Female,N,0,0,1,0.4651162791,160,50822.33,N,0,Yes,1000000,Single,0,0,0.5416666667,Y,Y,1,0,0,0.028170877,0.028170877,0.028170877,0.3646431136,0.1177830357,0.4054651081,0.1823215568,0,0,1,1,0,25199,0,NEW,N,2015,L,2,0,0,30,EG1,2,2,0,2.8,U,WA,Purchased Used,4,N,1,5,3440,,2726,2,90.4,1
4,0,32,5,N,0,0,0,4D,2,0,0,33,306,0,0,0,0,Y,833,756.528302,0,1835,PMSC,0,0.2231435513,0.2744368457,0.1984509387,0.2744368457,0.1278333715,0.0202027073,0,1,1,0,67,N,STD,V,8,4300,"",G,0,0,"10,001 to 20,000 kms",L3R,15.5,13.3,21,10.6,270,1,L3R8J7,Male,N,2,0,1,0.9333333333,275,152390.52,N,0,No,2000000,Married,0,0,0.1296296296,Y,Y,0,0,0.245122458,0.1397619424,0.0909717782,0.1397619424,0,0.245122458,0.1910552368,0.0444517626,0,0,2,2,0,108980,0,COR,N,2014,L,2,0,0,73,CEG1,35,2,0,16.7,U,WA,Purchased New,0,N,11,11,9513,,3085,35,81326.81,1
4,0,17,4,N,0,0,0,2P,2,1,0,32,248,0,0,0,0,Y,755,753.856892,0,2893,PMSC,0,0.1171550922,0.1634061098,0.2418475361,0.3715007443,0.121401383,0.0989600486,0.005037794,2,1,0,48,N,STD,V,8,6000,"",G,0,0,"10,001 to 20,000 kms",L0B,11.5,10.8,26,9.9,1150,1,L0B1A0,Female,N,0,2,1,0.9603340292,360,179495.03,N,0,No,2000000,Married,0,0,0.3080168776,Y,Y,0,0.0191699161,0.1329288015,0.1138351426,0.0519597389,0.2157867131,0.0676375516,0.0564140893,0.2105647691,0.2157867131,0,1,2,4,1,58265,0,COR,N,2015,L,2,0,0,66,EG1,31,2,0,4,U,P,Purchased Used,2,N,0,2,5852,,4260,31,3339.08,1
3,0,31,4,N,0,0,0,SV,0,0,0,32,,0,0,0,0,Y,721,783.127273,0,1773,PMSC,0,0.0689928715,0.1240526487,0.1823215568,0.2876820725,0.3331444465,0.1240526487,0,1,1,0,51,N,STD,V,6,3300,"",G,0,0,"10,001 to 20,000 kms",M9L,,,,,1400,1,M9L2R1,Male,N,0,0,1,0.875,180,92489.06,N,0,No,2000000,Married,0,0,0.1515151515,Y,Y,0,0.0392207132,0.1226023221,0.1226023221,0.0392207132,0.2135741003,0.0800427077,0.0392207132,0.2623642645,0.1670540847,0,0,1,1,0,29145,0,COR,N,2016,L,0,0,0,59,DEG1,20,0,0,3.8,U,WA,Purchased Used,9,N,0,9,2645,,2878,8,122002,1
4,0,19,4,N,0,0,0,4D,0,0,0,34,237,0,0,0,0,Y,788,753,0,1214,PC,,0,0.1112256351,0.2363887781,0.3794896217,0.3794896217,0,0.0540672213,1,1,0,75,N,STD,L,4,2200,"",G,0,0,"0 to 10,000 Km",N8H,11.95,10.3,27.5,8.3,320,1,N8H4J6,Female,N,0,0,0,0.5555555556,115,47913.12,N,0,No,1000000,Married,0,0,0.3684210526,Y,N,0,0,0.2876820725,0,0,0.2876820725,0.2876820725,0,0.2876820725,0,0,0,1,1,0,16869,0,NEW,Y,2016,M,0,0,0,14,E,56,0,0,0,R,P,Purchased Used,14,N,1,15,5570,,2644,56,1550.51,1
0,0,39,4,N,0,0,0,4D,0,0,0,34,168,0,0,0,0,"",838,754.605991,0,950,PMSC,0,0.0772687808,0.1053605157,0.2690532526,0.3677247801,0.1792493578,0.1168219592,0.0077220461,1,1,0,97,N,STD,L,4,1500,"",G,0,0,"0 to 10,000 Km",L3B,8.05,7.3,39,6.4,160,0,L3B5N6,Male,N,0,0,0,0.875,108,97015.65,N,0,No,1000000,Married,0,0,0.3386004515,N,N,0,0.0125787822,0.2231435513,0.1335313926,0.0578939784,0.1406998821,0.1193467576,0.0382212128,0.2076393648,0.1479201301,0,0,1,1,0,17709,0,COR,Y,2014,S,0,0,0,87,"",58,0,0,9.1,U,F,Purchased New,0,N,11,11,0547,,2370,58,1545.71,1
0,0,17,4,N,0,0,0,4D,0,0,0,32,188.67,0,0,0,0,"",729,782.9,0,1160,PMSC,0,0.0307716587,0.2384110234,0.2384110234,0.2776317366,0.2384110234,0.062520357,0.0307716587,1,1,0,50,N,STD,L,4,1800,"",G,0,0,"10,001 to 20,000 kms",N6H,9.3,8.2,34.67,6.9,270,1,N6H3K1,Female,N,0,0,0,0.8,126,97568.68,N,0,No,1000000,Married,0,0,0.1794871795,Y,Y,0,0,0.2578291093,0.0953101798,0.2578291093,0.1466034742,0,0.0465200156,0.2006706955,0.0953101798,0,0,4,3,0,19124,0,COR,N,2014,M,0,0,0,35,EG1,33,0,0,9.1,U,WA,Purchased Used,4,N,4,8,0445,,2600,33,1655.31,1
4,0,27,5,Y,0,0,0,SS,2,2,0,28,334,0,0,0,0,Y,706,,0,1706,PC,,0.2022368665,0.3308542443,0.2022368665,0.1683353148,0.135545492,0.0285733724,0.0431721719,1,1,0,28,Y,STD,V,8,5200,"",G,0,0,"10,001 to 20,000 kms",L6Y,16.9,14.2,20,11,340,1,L6Y0V6,Male,Y,2,0,0,1,526,116443.09,N,0,No,1000000,Single,0,0,0.6144578313,Y,N,0,0.0273989742,0.209720531,0.1144103512,0.0555698512,0.209720531,0.0273989742,0.1144103512,0.209720531,0.1144103512,0,0,1,1,0,65729,2,COR,N,2018,M,2,0,1,71,CEG,1,2,0,7.9,U,WA,Purchased Used,2,N,0,2,3455,,2720,1,54635.1,1
4,0,22,5,N,0,0,0,4P,2,0,0,33,311.5,0,0,0,0,Y,447,737.528846,0,1438,PMSC,0,0.0710959217,0.3209077201,0.2555249608,0.2811673914,0.125163143,0.0198026273,0.0502618348,1,2,0,67,N,STD,V,6,4000,"",G,0,0,"0 to 10,000 Km",L5N,15.3,13.55,21,11.4,730,1,L5N7N1,Male,N,0,0,0,0.9189189189,207,125862.02,N,0,Yes,1000000,Married,0,0,0.325,N,N,0,0,0.2776317366,0.0787808779,0.0307716587,0.0953101798,0.0465200156,0.1643030513,0.2193628285,0.1823215568,1,0,2,1,0,24884,0,COR,N,2014,L,2,0,0,61,EG1,45,2,0,5.8,U,P,Purchased Used,1,N,3,4,3650,,3193,45,22850.22,1
4,0,17,5,N,0,0,0,1P,2,2,0,32,317,0,0,0,0,Y,724,778.45,0,2632,PMSC,0,0.1743533871,0.4462871026,0.2231435513,0.1743533871,0.0408219945,0.0833816089,0,2,1,0,57,N,STD,V,8,5300,"",G,0,0,"10,001 to 20,000 kms",K1V,16,13.8,20,11.1,530,1,K1V0B8,Male,N,0,0,1,1,320,153378.15,N,0,No,2000000,Single,0,0,0.1428571429,Y,Y,0,0.1053605157,0.3566749439,0.1053605157,0,0.1053605157,0,0.1053605157,0.2231435513,0.1053605157,0,2,2,2,0,61588,0,NEW,N,2015,L,2,0,0,12,CEG1,40,2,0,9.1,U,WB,Purchased New,0,N,3,3,5734,,3302,40,1707.11,1
4,0,16,5,N,0,0,1,SP,2,2,0,32,215,0,0,0,0,Y,720,762.584615,1,1501,PC,,0.0333364203,0.1035406789,0.3732042459,0.3973017975,0.2190535661,0.0333364203,0,2,1,0,47,N,STD,L,4,1400,T,G,0,0,"20,001 to 30,000 kms",L4R,10.2,9.2,31,8,310,1,L4R4K8,Male,N,0,0,0,0.7083333333,138,97776.6,N,1,No,1000000,Single,1,0,0.3731343284,N,N,0,0,0.1112256351,0.1410785983,0.1112256351,0.1112256351,0.1112256351,0,0.3794896217,0.1410785983,0,4,1,1,1,34475,0,NEW,N,2017,M,2,0,0,85,CEG1,31,2,0,2.6,R,WB,Purchased Used,1,N,0,1,5793,,2555,31,1522.8,1
4,0,17,2,N,0,0,0,SV,0,0,0,34,,0,0,0,0,"",680,776,0,1795,PMSC,0,0.0540672213,0.0540672213,0.2363887781,0.3794896217,0.2363887781,0.1112256351,0.0540672213,1,1,0,77,N,STD,V,6,4300,"",G,0,0,"0 to 10,000 Km",L8E,,,,,4400,0,L8E1W2,Male,N,0,0,0,0.8181818182,190,54162.94,N,0,No,1000000,Married,0,0,0.3636363636,N,N,0,0,0.1823215568,0.1823215568,0.1823215568,0,0,0,0.4054651081,0.1823215568,0,0,1,1,1,23994,0,COR,Y,2015,L,0,0,0,83,"",60,0,0,0,U,P,Purchased Used,19,N,0,19,5664,,2820,60,19727.37,1
4,0,20,5,N,0,0,0,SP,2,2,0,28,244,0,0,0,0,Y,808,771.8,0,1741,PC,,0.121360857,0.3166696093,0.2595111955,0.2972515235,0.1053605157,0,0.0289875369,2,1,0,27,Y,STD,V,6,3500,"",G,0,0,"10,001 to 20,000 kms",L7M,12.1,10.6,27,8.7,310,1,L7M5C1,Male,N,2,2,1,1,273,220705.02,N,0,No,1000000,Single,0,0,0.2467532468,Y,Y,0,0.0266682471,0.1718502569,0.1410785983,0.0540672213,0.2363887781,0.1112256351,0.0540672213,0.2035989552,0.0822380982,0,0,1,1,0,43643,0,COR,N,2018,M,2,0,0,69,CEG,7,2,0,5.3,U,P,Purchased Used,3,N,0,3,1400,,2685,7,77005,1
4,0,16,4,N,0,0,0,1P,0,0,1999,32,332.5,0,0,0,0,Y,670,739.3,0,1991,PC,,0.016529302,0.0855221734,0.3732042459,0.3973017975,0.2190535661,0.0333364203,0.0333364203,2,1,0,55,N,STD,V,6,4300,"",G,0,0,"10,001 to 20,000 kms",L9R,16.45,14.45,19.5,12,1190,0,L9R1N9,Male,N,0,0,1,0.88,200,187680.28,N,0,No,1000000,Married,0,0,0.3142857143,Y,Y,0,0,0.1603426501,0.0971637485,0.037740328,0.1177830357,0.1177830357,0.0769610411,0.2277839309,0.2513144283,0,0,2,2,0,31269,0,NEW,N,2018,L,0,0,0,85,E,39,0,0,3.7,R,WA,Purchased Used,16,N,0,16,5823,,3023,39,177022.69,1
3,0,16,4,N,0,0,0,4D,0,0,0,25,241.5,0,0,0,0,Y,3000,745.25,0,1260,PC,,0.0571584138,0,0.2513144283,0.2513144283,0.3254224004,0.0571584138,0.1823215568,1,1,0,19,Y,STD,L,4,2000,"",G,0,0,"20,001 to 30,000 kms",K6V,12.15,10.5,26.5,8.5,320,0,K6V4Y3,Female,N,0,0,0,0.2307692308,119,59388.61,N,0,No,2000000,Single,0,0,0.65,Y,Y,0,0,0.1670540847,0,0.1670540847,0,0.0800427077,0.3677247801,0.3677247801,0,0,0,1,1,0,17941,0,NEW,N,2017,M,0,0,0,91,DF,3,0,0,23.1,R,WA,Purchased Used,7,N,3,10,5015,,2600,3,1613.81,1
4,0,41,4,N,0,0,0,SV,2,0,0,31,291,0,0,0,0,Y,562,734,0,1954,PMSC,0,0,0.0555698512,0.3150810466,0.4539174915,0.209720531,0.1144103512,0.0136056521,1,1,0,43,Y,STD,V,6,3900,"",G,0,0,"10,001 to 20,000 kms",L9S,14.75,12.65,22,10.1,160,1,L9S1Y6,Male,N,0,0,0,0.875,240,114945.37,N,0,No,2000000,Married,0,0,0.3863636364,Y,N,0,0,0.1786917887,0.0953101798,0.0370412717,0.1155128871,0.0953101798,0.0370412717,0.2937611185,0.2461330695,0,0,1,1,0,31274,0,NEW,N,2016,L,2,0,0,86,EG1,2,2,0,12.3,R,WB,Purchased Used,7,N,1,8,6398,,3077,2,87959.84,1
4,0,24,4,N,0,0,0,4D,0,0,0,28,219.5,0,0,0,0,Y,789,728.876289,0,1295,PC,,0.0560894667,0.1257693873,0.3310325133,0.3310325133,0.2006706955,0.0755075525,0.0091324836,1,1,0,25,Y,STD,L,4,2200,"",G,0,0,"10,001 to 20,000 kms",N2P,11.1,9.55,29.5,7.6,270,0,N2P1Z3,Male,N,0,0,0,0.1428571429,145,52571.17,N,0,Yes,1000000,Single,0,0,0.6752136752,N,N,0,0.0465200156,0.1643030513,0.062520357,0.0465200156,0.062520357,0.1292117315,0.0787808779,0.3610133455,0.1466034742,0,0,1,1,0,21716,0,COR,N,2017,M,0,0,0,32,E,1,0,0,10.3,U,WA,Purchased Used,12,N,0,12,6823,,2623,1,67271.02,1
0,0,16,4,N,0,0,0,4D,0,0,0,27,177,0,0,0,0,Y,783,750.382857,0,1160,PC,,0.0881072675,0.2291858658,0.1561607308,0.3244960456,0.2291858658,0.0750351859,0.0121213605,1,1,0,23,Y,STD,L,4,1800,"",G,0,0,"10,001 to 20,000 kms",N9B,8.7,7.7,36.5,6.55,270,1,N9B3R9,Female,N,0,0,0,0.1194029851,126,69218.12,N,0,Yes,2000000,Single,0,0,0.6741573034,Y,N,0,0,0.4336359851,0.1823215568,0.037740328,0.037740328,0.018692133,0.037740328,0.2277839309,0.1603426501,0,0,1,1,0,19020,0,NEW,N,2018,M,0,0,1,30,EG1,7,0,0,7.1,U,WA,Purchased Used,6,N,4,10,0445,,2600,7,186031.8,1
4,0,16,4,N,0,0,0,4P,0,0,0,301,317.5,0,0,0,0,Y,776,734.04,0,1609,PMSC,0,0.1000834586,0.2719337155,0.2719337155,0.2719337155,0.1541506798,0.0487901642,0,2,1,0,40,N,STD,V,6,4000,"",G,0,0,"0 to 10,000 Km",P7B,15.4,13.8,20.5,11.85,730,1,P7B4S8,Male,N,0,0,0,0.7692307692,207,75260.38,N,0,No,1000000,Married,0,0,0.4545454545,N,N,0,0,0.1431008436,0.1431008436,0.1431008436,0.0689928715,0.1431008436,0.0689928715,0.2231435513,0.1431008436,0,0,1,1,1,29468,0,NEW,N,2014,L,0,0,0,90,EG1,24,0,0,20,R,WA,Purchased Used,10,N,2,12,3651,,3175,24,6978.58,1
4,0,20,5,N,0,0,0,4D,1,0,0,30,242,0,0,2,0,Y,701,,0,1505,PMSC,0,0.0408219945,0.2231435513,0.4462871026,0.2231435513,0.1278333715,0.0408219945,0.0408219945,1,1,0,39,Y,STD,L,4,2000,T,G,0,0,"10,001 to 20,000 kms",L9V,12.2,10.5,27,8.5,350,1,L9V1C1,Male,N,1,0,1,1,200,131718.51,N,0,No,2000000,Married,0,0,0.3928571429,Y,Y,0,0.1177830357,0.1823215568,0.1177830357,0,0.2513144283,0,0.1177830357,0.1823215568,0.1177830357,0,0,2,2,0,32162,0,COR,N,2015,M,1,0,0,63,CEG1,19,2,0,5.6,U,WA,Purchased Used,7,N,2,9,9018,,2709,19,26500,1
4,0,25,5,N,0,0,0,4D,2,0,0,28,188.5,0,0,0,0,Y,660,749.2048,0,1241,PC,,0.0661195491,0.2368628241,0.1616829255,0.3614255467,0.2368628241,0.0386521544,0.0239819647,1,1,0,27,Y,STD,L,4,1800,"",G,0,0,"10,001 to 20,000 kms",M1V,9.3,8.2,34.5,6.8,270,0,M1V1R2,Male,Y,0,0,0,0.4303797468,140,66638.69,N,0,No,1000000,Single,0,0,0.5317460317,Y,N,0,0.0130720816,0.090559577,0.0953101798,0.0717796824,0.0218827112,0.1797275216,0.062520357,0.3989925936,0.1797275216,0,0,1,1,0,23968,0,COR,N,2019,M,0,0,0,78,DEG,2,0,0,7.9,U,WA,Purchased Used,11,N,1,12,0210,,2700,2,58001,1
4,0,16,5,N,0,0,0,LP,2,0,0,28,,0,0,1,0,Y,556,729.166667,0,1956,PC,,0,0.2113090937,0.2113090937,0.3364722366,0.2113090937,0.1541506798,0,1,1,0,27,N,STD,L,4,2400,"",G,0,0,"10,001 to 20,000 kms",L2N,,,,,3600,1,L2N1E8,Male,N,0,0,0,0.8,173,84470.43,N,0,No,1000000,Single,0,0,0.3181818182,Y,N,1,0,0.2231435513,0.1053605157,0.1053605157,0.1053605157,0,0,0.5108256238,0.1053605157,0,0,1,1,0,22570,0,COR,N,2018,L,2,0,1,33,CEG1,11,2,0,9.1,U,WA,Purchased New,0,N,5,5,2829,,2890,11,4327.48,1
4,0,18,4,N,0,0,0,1P,2,0,0,33,,0,0,1,0,Y,800,,0,2473,PC,,0.0741079722,0.2411620568,0.3364722366,0.3364722366,0,0.1541506798,0,2,1,0,60,N,STD,V,8,5700,"",G,0,0,"20,001 to 30,000 kms",K9L,,,,,5000,1,K9L1P6,Male,N,0,0,1,1,345,89366.39,N,0,No,2000000,Married,0,0,0.3571428571,Y,Y,0,0,0.1335313926,0.2876820725,0,0.1335313926,0.1335313926,0.1335313926,0.1335313926,0.1335313926,0,0,2,2,1,49751,0,NEW,Y,2017,L,2,0,0,89,EG1,42,0,0,0,R,WA,Purchased Used,3,N,6,9,2774,,4077,42,51586.84,1
4,0,17,5,N,0,0,0,4D,2,0,0,28,244,0,0,0,0,Y,667,729.4,0,1485,PMSC,0,0.0833816089,0.2399506696,0.2921364228,0.3471962,0.1127954941,0.0408219945,0.0134230203,1,1,0,25,N,STD,V,6,2500,"",G,0,0,"10,001 to 20,000 kms",N2R,12.65,10.6,27,8.1,160,1,N2R1Y8,Male,N,0,2,1,0.8108108108,200,107252.17,N,0,Yes,1000000,Single,0,0,0.688172043,Y,Y,0,0.0370412717,0.1571855835,0.1155128871,0.0755075525,0.0953101798,0.1155128871,0.1155128871,0.2006706955,0.1571855835,0,1,2,2,0,38054,0,COR,N,2015,L,2,0,0,32,EG,8,2,0,3.6,U,B,Purchased Used,6,N,0,6,9157,,2760,8,28565.06,1
4,0,16,5,N,0,0,0,4D,2,2,0,32,177,0,0,0,0,Y,784,723.407895,0,1093,PC,,0,0.1026541541,0.7178397932,0.2478361639,0.0246926126,0.1582240052,0,1,1,0,48,N,STD,L,4,1600,"",G,0,0,"10,001 to 20,000 kms",K8V,8.75,7.7,37,6.35,270,1,K8V1A7,Female,N,0,2,0,0,138,83025.48,N,0,No,2000000,Married,0,0,0.7962962963,Y,Y,0,0,0.0289875369,0.5596157879,0.0289875369,0.121360857,0,0.1880522315,0.0896121587,0.1541506798,0,0,2,2,1,22360,0,NEW,N,2018,M,2,0,1,89,EG1,32,2,0,5.6,R,WA,Purchased Used,1,N,2,3,0500,,2570,32,3100.13,1
4,0,22,5,N,0,0,0,4D,2,1,0,32,192,0,0,0,0,Y,758,764.571429,0,1448,PC,,0.1576289442,0.3448404863,0.1823215568,0.2602830983,0.1100008952,0.0210534092,0.0425596144,1,1,0,47,N,STD,L,4,1800,T,G,0,1,"20,001 to 30,000 kms",L6X,9.75,8.35,34,6.65,460,1,L6X0E3,Female,N,0,0,1,0.8888888889,170,89824.26,N,0,Yes,2000000,Married,0,0,0.8148148148,Y,Y,1,0,0.2231435513,0.0833816089,0.0408219945,0.1278333715,0.0408219945,0.1743533871,0.2231435513,0.1743533871,0,0,2,2,1,29470,0,COR,N,2017,L,2,0,1,71,CEG1,25,2,0,7.4,U,WB,Leased New,0,N,3,2,9463,,2803,25,1550.8,1
4,0,16,5,N,0,0,0,2D,2,1,0,28,264.5,0,0,3,0,N,2000,762.446139,0,1646,PC,,0.0313614552,0.1350845053,0.4028955135,0.3423212125,0.1456109183,0.0797092394,0.0091901853,1,1,0,25,Y,STD,V,8,5000,"",G,0,0,"0 to 10,000 Km",K0K,13.45,11.5,24.5,9.05,530,1,K0K1V0,Male,N,1,0,0,0.939119171,440,113426.43,N,0,No,2000000,Single,0,0,0.3204878049,N,Y,0,0.0027688066,0.1120391945,0.1791928159,0.0987261458,0.1307702312,0.0966936248,0.0765924455,0.203747621,0.1747923687,0,1,1,2,0,50609,2,NEW,N,2017,M,2,0,0,89,CEG1,9,2,0,5.5,R,P,Purchased Used,2,N,3,5,3316,,2718,9,407000,1
3,0,17,4,N,0,0,0,4D,0,0,0,28,214,0,0,0,0,Y,822,716.323529,0,1289,PC,,0,0.1718502569,0.2702903297,0.3794896217,0.2702903297,0.0266682471,0.0266682471,1,1,0,29,N,STD,L,4,2200,"",G,0,0,"10,001 to 20,000 kms",N1T,10.75,9.3,30,7.5,270,1,N1T1V5,Female,N,0,0,1,0.6923076923,148,207992.73,N,0,No,2000000,Married,0,0,0.3023255814,Y,Y,0,0.0363676442,0.2876820725,0.0363676442,0.0363676442,0.0741079722,0.1541506798,0.0741079722,0.3364722366,0.0741079722,0,0,1,1,0,18918,0,COR,N,2017,M,0,0,0,31,EG1,12,0,0,3.4,U,WA,Purchased Used,8,N,1,9,6837,,2623,12,1534.18,1
3,0,16,4,N,0,0,0,SW,1,0,0,32,216,0,0,0,0,"",3000,758.542423,0,1225,PC,,0.0478178744,0.130554374,0.32822898,0.3455690231,0.1750611013,0.0844741605,0.0174848344,1,1,0,53,N,STD,L,4,1800,"",G,0,0,"10,001 to 20,000 kms",L0B,10.4,9.4,30,8.2,220,0,L0B1J0,Male,N,0,0,1,0.89543058,130,149201.49,N,0,No,1000000,Married,0,0,0.2868538609,Y,Y,0,0.0273826632,0.153954966,0.122270482,0.0775014102,0.1202817509,0.1110529444,0.061138553,0.186676298,0.2139376706,0,0,3,4,0,21240,0,COR,N,2017,M,1,0,0,66,D,37,1,0,4.6,U,WA,Purchased Used,11,N,1,12,6668,,2600,37,1606.01,1
4,0,17,4,N,0,0,0,1P,0,0,0,32,,0,0,0,0,Y,740,760.466667,0,2472,PC,,0,0.0800427077,0.4855078158,0.2623642645,0.2623642645,0.0800427077,0,1,1,0,52,Y,STD,V,10,8300,"",G,0,0,"0 to 10,000 Km",P7A,,,,,4600,1,P7A4A1,Male,N,0,0,0,0.7142857143,500,70481.92,N,0,No,2000000,Married,0,0,0.2142857143,N,Y,0,0.1177830357,0.1177830357,0.2513144283,0.1177830357,0,0,0.1177830357,0.2513144283,0.1177830357,0,0,1,2,0,70647,0,NEW,N,2019,L,0,0,0,90,CEG1,35,0,0,0,R,P,Purchased Used,4,N,10,14,2769,,3569,5,25001,1
4,0,16,5,N,0,0,0,4D,2,0,0,301,215,0,0,0,0,Y,708,753.569854,0,1434,PMSC,0,0.0474226786,0.149599648,0.3770311079,0.2855790223,0.1604158793,0.0935012905,0.0148465081,1,1,0,42,N,STD,L,4,2400,"",G,0,0,"10,001 to 20,000 kms",P0H,10.8,9.35,30,7.6,760,0,P0H1K0,Female,N,0,0,1,0.9295154185,160,125085.61,N,0,No,1000000,Married,0,0,0.287586458,Y,Y,0,0.0231109659,0.1978461417,0.122772617,0.0951143765,0.0972703242,0.0682005707,0.0724022576,0.1907117476,0.2098510878,0,0,2,2,1,31619,0,NEW,N,2015,L,0,0,0,26,CEG1,26,0,0,6,R,WA,Purchased Used,7,N,2,9,0213,,2740,26,1508.95,1
4,0,15,5,N,0,0,0,SP,2,0,0,34,256.5,0,0,0,0,"",755,761.80223,0,1507,PMSC,0,0.1193381748,0.2641940911,0.2980956428,0.2832636539,0.0841237437,0.0517745032,0.0199415766,2,1,0,79,N,STD,L,4,2400,"",G,0,0,"0 to 10,000 Km",K0A,12.3,11.15,25.5,9.7,520,1,K0A1L0,Female,N,0,0,0,0.8924466338,156,174192.96,N,0,No,2000000,Married,0,0,0.27316714,N,Y,0,0.035302704,0.1649490879,0.1524260459,0.0646810048,0.1847245732,0.0276684316,0.1297107024,0.1819599585,0.1338367397,0,0,1,2,1,36594,0,NEW,N,2015,M,2,0,0,12,CEG1,64,2,0,4.5,U,P,Purchased Used,5,N,4,9,0271,,2620,64,42103.36,1
3,0,32,4,N,1,0,0,SV,0,0,0,32,,0,0,1,0,Y,491,723.748784,0,1773,PC,,0.0510477651,0.1240233055,0.152596678,0.3436519147,0.4282738043,0.0332046315,0.0204249049,1,1,0,47,N,STD,V,6,3300,"",G,0,1,"20,001 to 30,000 kms",M9V,,,,,1400,0,M9V4A9,Male,N,0,0,0,0.4345991561,180,60719.47,N,0,No,1000000,Married,0,0,0.3781965007,Y,Y,0,0.0032733253,0.1214662811,0.0675932911,0.0675932911,0.0434124929,0.1784076575,0.0571584138,0.3390900392,0.2264168767,0,0,2,2,0,29773,0,COR,N,2018,L,0,0,1,59,DEG1,15,0,0,19.5,U,WA,Purchased Used,9,N,4,13,2645,,2878,1,1529.58,1
3,0,15,6,N,0,0,0,4D,0,0,0,29,202.5,0,0,1,0,Y,555,739.357143,0,1246,PMSC,0,0.0741079722,0.1000834586,0.2411620568,0.5187937934,0.2113090937,0.0240975516,0,1,1,0,33,N,STD,L,4,1800,"",G,0,0,"10,001 to 20,000 kms",L9W,9.9,8.8,32,7.55,270,1,L9W1W1,Male,N,0,0,0,0.5416666667,126,69863.85,N,0,No,2000000,Married,0,0,0.3617021277,N,N,1,0.0984400728,0.1698990368,0.0984400728,0.0317486983,0.1335313926,0.0317486983,0.0984400728,0.2876820725,0.1335313926,0,0,1,1,0,19935,0,COR,N,2014,M,0,0,0,63,"",18,0,0,15.6,U,WC,Purchased Used,11,N,1,12,0813,,2535,18,184350.08,1
4,0,17,5,N,0,0,0,4D,2,1,0,25,177.33,0,0,0,0,U,3000,747.588235,0,1332,PC,,0.1416505171,0.1416505171,0.2090917979,0.4737843521,0.1201443118,0.0582689081,0,1,1,0,19,Y,STD,L,4,2000,"",G,0,0,"10,001 to 20,000 kms",N1G,8.73,7.7,36.67,6.4,320,1,N1G3E9,Female,N,0,0,1,0.724137931,160,79369.98,N,0,No,2000000,Single,0,0,0.3103448276,Y,Y,0,0,0.1603426501,0.3001045925,0.037740328,0.0769610411,0,0.1177830357,0.2513144283,0.1603426501,0,1,1,1,0,22574,2,COR,N,2017,M,2,0,0,31,EG1,2,2,0,3.6,U,WA,Purchased Used,4,N,0,4,9020,,2649,2,1522.8,1
